Material,Descripción de Mater,Descripción Larga,Ubicación,Stock Total,UMB,Stock Almacén,Centro,Almacén,Valor Total,Valoración,Precio Variable,Stock Especial,Categoria,Stock de seguridad,Valor Stock
1000012220,"RODAMIENTO, 7328 BECBM, SKF, 7328 BMPUA","RODAMIENTO, BOLAS, FAG 7328B.MP.UA, SKF 7328 BECBM",1 05 04 F1,5,EA,5,EE60,1007,"131,571.65",AVG-COST,"26,314.33",K,REPUESTOS MECANICOS,4,"131,571.65"
1000012370,"BANDA TRANSM., B71, OPTIBELT, DES 1840MM","ZDEL BANDA TRANSMISION, UNKNOWN B-71, DESARROLLO 1840 MM, OPTIBELT B71 (BANDA EN V, BANDA DE TRANSMISION)""",1 46 01B19,8,EA,8,EE60,1000,"1,360.36",AVG-COST,170.05,,REPUESTOS MECANICOS,0,"1,360.36"
1000012381,"TUBO CONDUIT, LT-100G-R010, T.M.F., 1""","TUBO CONDUIT, DIAMETRO NOMINAL 1"", FLEXIBLE IMPERMEABLE, MATERIAL ACERO GALVANIZADO, TUBOS MEXICANOS FLEXIBLES LT-100G-R010",1 04 04 F1,200,M,200,EE60,1007,"10,274.00",AVG-COST,51.37,K,REPUESTOS MECANICOS,20,"10,274.00"
1000012706,"ELEM. COPLE, E30, OMEGA, 7300035, REXNOR","ELEMENTO FLEXIBLE ACOPLAMIENTO, REXNORD 7300035, E 30, TIPO OMEGA",1 06 02 C2,2,EA,1,EE60,1000,"6,338.90",AVG-COST,"3,015.90",,REPUESTOS MECANICOS,0,"3,015.90"
1000012768,"ELEM. COPLE, E30, OMEGA, 7300035, REXNOR","ELEMENTO FLEXIBLE ACOPLAMIENTO, REXNORD 7300035, E 30, TIPO OMEGA",1 06 02 C2,2,EA,1,EE60,1007,"6,338.90",AVG-COST,"3,323.00",K,REPUESTOS MECANICOS,0,"3,323.00"
1000012788,"ANGULO, 2"" X 1/4"" X 6M, CS A-36","ANGULO PERFIL, 2"" OD X 6M LG X 1/4"" THK, CS, ASTM A-36",2 51 02 E7,376.675,KG,376.675,EE60,1007,"13,733.57",AVG-COST,36.46,K,ACEROS,812,"13,733.57"
1000012792,"ANGULO, 2"" X 1/4"" X 6M, CS A-36","ANGULO PERFIL, 2"" OD X 6M LG X 1/4"" THK, CS, ASTM A-36",2 51 02 E7,376.675,KG,0,EE60,1007,"13,733.57",AVG-COST,40.57,K,ACEROS,812,0
1000012800,"RODAMIENTO, 3307 ATN9, SKF","RODAMIENTO,3307 ATN9 SKF, TIPO BOLAS",1 09 02 B4,1,EA,1,EE60,1000,"1,109.19",AVG-COST,"1,109.19",,REPUESTOS MECANICOS,0,"1,109.19"
1000012817," SOP PISO S/ROD,SNL 518-615 VU,SKF,TSN 5","SOPORTE PISO SIN RODAMIENTO,SNL 518-615 VU,SKF,TSN 518 G",Falta ubicación,0,EA,0,EE60,1007,0,AVG-COST,"2,540.39",K,REPUESTOS MECANICOS,0,0
1000012819,"MANGUITO FIJ., H 3138, SKF, 170 MM","MANGUITO FIJACION RODAMIENTO, 170 MM, H 3138 SKF",1 09 06 H1,1,EA,1,EE60,1000,"4,843.92",AVG-COST,"4,843.92",,REPUESTOS MECANICOS,0,"4,843.92"
1000013035,"CABLE ELE ASLD,4X6,COBRE,600V,NEGRO","CABLE ELECTRICO AISLADO,4X6,COBRE,600V,NEGRO,THW,PVC,PVC",2 20 03 A2,250,M,250,EE60,1007,"57,042.50",AVG-COST,228.17,K,REPUESTOS ELECTRICOS Y ELECTRO,200,"57,042.50"
1000013090,"ELEM. COPLE, E70, OMEGA, 7500055, REXNOR","ELEMENTO FLEXIBLE ACOPLAMIENTO, REXNORD 7500055, E-70, TIPO OMEGA, PLASTICO",1 06 02 E1,4,EA,4,EE60,1007,"31,219.67",AVG-COST,"7,804.92",K,REPUESTOS MECANICOS,0,"31,219.67"
1000013104,"GAS IND., CO2 LIQUIDO, 431, INFRA","GAS INDUSTRIAL, TIPO CO2 LIQUIDO, INFRA; INFRA 431",Falta ubicación,0,KG,0,EE60,1000,0,AVG-COST,15.52,,"SOLDADURA, EQUIPOS, GASES Y MA",0,0
1000013128,"BOMBA HID., GPA-2-16-E-22, VICKERS, 25 G","BOMBA HIDRAULICA, 25 GPM, SPERRY VICKERS GPA-2-16-E-22, SPERRY VICKERS GPA-2-16-E-22, DESCARGA 1"", 1200 RPM",1 31 02 E8,1,EA,1,EE60,1000,"14,229.94",AVG-COST,"14,229.94",,MAQUINARIA Y EQUIPO,0,"14,229.94"
1000013140,"COJIN SOP,450IDMM,BRONC,","COJINETE SOPORTE,450IDMM,BRONC,EKE-553/727420,FLSMIDTH",1 22 02 D3,4,EA,4,EE60,1000,"569,460.40",AVG-COST,"142,365.10",,REPUESTOS MECANICOS,0,"569,460.40"
1000013141,"FRENO CVUELTA., FSO-700/2.750, FORMSPRAG","FRENO CONTRAVUELTA, FORMSPRAG PARTE FSO-700/2.750, TIPO TRINQUETE",1 09 07 G1,0,EA,0,EE60,1000,0,AVG-COST,"199,154.40",,REPUESTOS MECANICOS,1,0
1000013164,"RUEDA PORT., 946774, FLSMIDTH, CS","RUEDA PORTADORA, FLSMIDTH 946774, CS",1 15 01 D2,1,EA,1,EE60,1000,"5,481.05",AVG-COST,"5,481.05",,REPUESTOS MECANICOS,0,"5,481.05"
1000013166,"TOR BLIND,M30OD X 300LGMM,2MM,OVAL AVELL","TORNILLO BLINDAJE,M30OD X 300LGMM,2MM,OVALADA AVELLANADA,ACERO FORJADO SAE 1045,B-469,FLSMIDTH",1 37 02 E1,95,EA,95,EE60,1000,"39,995.00",AVG-COST,421,,REVESTIMIENTOS (PLACAS Y BLIND,0,"39,995.00"
1000013167,"TOR BLIND,M30OD X 290LGMM,2MM,CUAD","TORNILLO BLINDAJE,M30OD X 290LGMM,2MM,CUADRADA,C/ACCES,ACERO FORJADO SAE 1045,",1 37 02 E2,98,EA,98,EE60,1000,"41,748.00",AVG-COST,426,,REVESTIMIENTOS (PLACAS Y BLIND,0,"41,748.00"
1000013172,"ELEM. TERMICO,3RV1021-4BA115,SIEMENS,4-6","ELEMENTO TERMICO, VENTOMATIC, 970226Z, SIEMENS, 3RV1021-4BA115, 3VU1300- 1MK00, 4-6A, 600VAC, POLOS 3, TERMOMAGNETICO",1 04 02 C2,0,EA,0,EE60,1007,0,AVG-COST,"1,348.00",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000013187,"ELEM. TERMICO,3RV1021-4BA115,SIEMENS,4-6","ELEMENTO TERMICO, VENTOMATIC, 970226Z, SIEMENS, 3RV1021-4BA115, 3VU1300- 1MK00, 4-6A, 600VAC, POLOS 3, TERMOMAGNETICO",1 04 02 C2,0,EA,0,EE60,1007,0,AVG-COST,"1,348.00",K,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000013188,"CAJA CONDUIT, FS2SA, C.HINDS, RECT., 2-3","CAJA CONDUIT, COOPER CROUSE HINDS FS2-SA, RECTANGULAR, 2-3/4"" WD X 4-5/16"" LG, DIAMETRO 3/4"" NPT, AL, TAPA SIN TAPA",1 04 01 H1,30,EA,5,EE60,1000,"4,656.75",AVG-COST,286.2,,REPUESTOS ELECTRICOS Y ELECTRO,14,"1,431.00"
1000013209,"CAJA CONDUIT, FS2SA, C.HINDS, RECT., 2-3","CAJA CONDUIT, COOPER CROUSE HINDS FS2-SA, RECTANGULAR, 2-3/4"" WD X 4-5/16"" LG, DIAMETRO 3/4"" NPT, AL, TAPA SIN TAPA",1 04 01 H1,30,EA,25,EE60,1007,"4,656.75",AVG-COST,129.03,K,REPUESTOS ELECTRICOS Y ELECTRO,14,"3,225.75"
1000013216,"ELEMENTO TER., CR123F 104C, G.E., 230 A","ELEMENTO TERMICO, GENERAL ELECTRIC CR123F 104C, AMPERAJE 230 A",1 11 07 B3,24,EA,24,EE60,1000,"18,372.00",AVG-COST,765.5,,REPUESTOS ELECTRICOS Y ELECTRO,0,"18,372.00"
1000013249,"CIRC. IMPRESO, 531X133PRUAKG1, G.E.","CIRCUITO IMPRESO, GENERAL ELECTRIC, 531X133PRUAKG1",1 39 07 E1,1,EA,1,EE60,1000,"2,359.02",AVG-COST,"2,359.02",,REPUESTOS ELECTRICOS Y ELECTRO,0,"2,359.02"
1000013252,"BANDA SINFIN,GOODYEAR,1.3M,2C,1/16""X3/16","BANDA TRANSPORTADORA SINFIN,GOODYEAR,ANCHO 1.3M,CAPAS 2,CUBIERTAS 1/16""X3/16"",DESARROLLO 3.1MM,RUGOTEX,RANGO TEMPERATURA 90-100 DE",1 22 03 C6,0,EA,0,EE60,1000,0,AVG-COST,"12,920.00",,REPUESTOS MECANICOS,0,0
1000013263,"CIL ACCI,NEUMATICO,640997D,VENTOMATIC","CILINDRO ACCIONAMIENTO,NEUMATICO,640997D,VENTOMATIC",1 13 06 F1,2,EA,2,EE60,1000,"54,942.76",AVG-COST,"27,471.38",,REPUESTOS MECANICOS,0,"54,942.76"
1000013266,"BRIDA, 8"", REAL., 150 PSI, CS FORJ.","BRIDA TUBERIA, 8"", CARA REALZADA, PRESION 150 PSI, ACERO FORJADO",1 35 02 C1,10,EA,7,EE60,1000,"7,816.65",AVG-COST,"1,116.66",,REPUESTOS MECANICOS,6,"7,816.65"
1000013410,"BRIDA, 8"", REAL., 150 PSI, CS FORJ.","BRIDA TUBERIA, 8"", CARA REALZADA, PRESION 150 PSI, ACERO FORJADO",1 35 02 C1,10,EA,3,EE60,1005,"7,816.65",RECOVERED,0,,REPUESTOS MECANICOS,6,0
1000013442,"CINTA ADHESIVA, TUK, 124, MASKING TAPE,","CINTA ADHESIVA, TUK PARTE 124, MARCA MASKING TAPE, ANCHO 1"" WD",1 07 04 B1,172,EA,90,EE60,1000,"7,245.76",AVG-COST,60.83,,HERRAMIENTAS Y FERRETERIA,45,"5,474.56"
1000013443,"CINTA ADHESIVA, TUK, 124, MASKING TAPE,","CINTA ADHESIVA, TUK PARTE 124, MARCA MASKING TAPE, ANCHO 1"" WD",1 07 04 B1,172,EA,82,EE60,1007,"7,245.76",AVG-COST,21.6,K,HERRAMIENTAS Y FERRETERIA,45,"1,771.20"
1000013537,"BANDA, 72"", 3C, 1/16"" X 3/16"", 330 PIW","BANDA TRANSPORTADORA, CONTITECH MARCA SOLAR FLEX, ANCHO 72"", 3 CAPAS, CUBIERTAS 1/16"" X 3/16"", TENSION 330 PIW, 120 DEG C, RMA GR",P 04 03 A2,46,M,46,EE60,1000,"118,963.41",AVG-COST,"2,586.16",,REPUESTOS MECANICOS,0,"118,963.41"
1000013593,"BOLSA COL., B5-S4-HCK45, ALBANY, NOMEX A","BOLSA COLECTOR POLVO, TEXTIL FILTER DIBUJO 0-90-31-28, MATERIAL NOMEX AGUJADO, ACABADO TERMOFIJADO Y CALANDRADO, FILTRACION 30-40",1 38 PISO,240,EA,240,EE60,1000,"122,530.13",AVG-COST,510.54,,REPUESTOS MECANICOS,0,"122,530.13"
1000013628,"CODO CONDUIT, 90°, 1/2"", LT-5090, C.HIND","CODO CONDUIT, 90 DEG, DIAMETRO 1/2"", COOPER CROUSE HINDS LT-5090, COOPER CROUSE HINDS LT-5090",1 04 01 F2,102,EA,102,EE60,1007,"1,994.10",AVG-COST,19.55,K,REPUESTOS ELECTRICOS Y ELECTRO,6,"1,994.10"
1000013630,"CONECTOR CONDUIT, LT75, C.HINDS, 3/4""","CONECTOR CONDUIT, 3/4"", COOPER CROUSE HINDS LT-75; THOMAS & BETTS TC-812SC, ; ANCLO HLR 34, COOPER CROUSE HINDS LT-75; THOMAS & B",1 04 01 B2,91,EA,0,EE60,1005,"1,610.70",RECOVERED,0,,REPUESTOS ELECTRICOS Y ELECTRO,68,0
1000013646,"CONECTOR CONDUIT, LT75, C.HINDS, 3/4""","CONECTOR CONDUIT, 3/4"", COOPER CROUSE HINDS LT-75; THOMAS & BETTS TC-812SC, ; ANCLO HLR 34, COOPER CROUSE HINDS LT-75; THOMAS & B",1 04 01 B2,91,EA,0,EE60,1007,"1,610.70",AVG-COST,28.68,,REPUESTOS ELECTRICOS Y ELECTRO,68,0
1000013725,"CONECTOR CONDUIT, LT75, C.HINDS, 3/4""","CONECTOR CONDUIT, 3/4"", COOPER CROUSE HINDS LT-75; THOMAS & BETTS TC-812SC, ; ANCLO HLR 34, COOPER CROUSE HINDS LT-75; THOMAS & B",1 04 01 B2,91,EA,91,EE60,1007,"1,610.70",AVG-COST,17.7,K,REPUESTOS ELECTRICOS Y ELECTRO,68,"1,610.70"
1000013730,"INTERRUPTOR, THEF-136030-WL, G.E., 30 A","INTERRUPTOR ELECTRICO, GENERAL ELECTRIC THEF-136030-WL, 30 A, 600 VAC, POLOS 3, TIPO TERMOMAGNETICO, GENERAL ELECTRIC THEF-136030",1 11 14 G2,2,EA,0,EE60,1000,"21,286.45",AVG-COST,"10,643.23",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000013750,"INTERRUPTOR, THEF-136030-WL, G.E., 30 A","INTERRUPTOR ELECTRICO, GENERAL ELECTRIC THEF-136030-WL, 30 A, 600 VAC, POLOS 3, TIPO TERMOMAGNETICO, GENERAL ELECTRIC THEF-136030",1 11 14 G1,2,EA,2,EE60,1007,"21,286.45",AVG-COST,"10,643.23",,REPUESTOS ELECTRICOS Y ELECTRO,0,"21,286.45"
1000013771,"INTERRUPTOR, FAL36040, SQUARE D, 40 A, 6","INTERRUPTOR ELECTRICO, SQUARE D FAL36040, 40 A, 600 VAC, POLOS 3, TIPO TERMOMAGNETICO",1 04 02 D1,0,EA,0,EE60,1007,0,AVG-COST,"2,601.21",K,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000013772,"KIT, 546A301, G.E., CONT.","KIT DE CONTACTOS, GENERAL ELECTRIC PARTE 546A301",1 13 09 A4,1,EA,1,EE60,1005,0,RECOVERED,0,,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000013775,"GAS IND., FREON R22, DUPONT","GAS INDUSTRIAL, TIPO FREON R22, DUPONT",3 50 04 A1,0,KG,0,EE60,1000,0,AVG-COST,212.93,,"SOLDADURA, EQUIPOS, GASES Y MA",0,0
1000013819,"GAS IND., NITROGENO, 103, INFRA","GAS INDUSTRIAL, TIPO NITROGENO, INFRA 103; AGA; INFRA",3 50 03 A1,27,M3,27,EE60,1000,"4,387.41",AVG-COST,162.5,,"SOLDADURA, EQUIPOS, GASES Y MA",9,"4,387.41"
1000013939," SOP PISO S/ROD,SD 3138,SKF,TS39","SOPORTE PISO SIN RODAMIENTO,SD 3138,SKF,TS39",1 35 02 B1,2,EA,2,EE60,1000,"77,531.21",AVG-COST,"38,765.61",,REPUESTOS MECANICOS,0,"77,531.21"
1000014119,"ELEM. COPLE, L110, 0758253, FALK, ARAÑA","ELEMENTO FLEXIBLE ACOPLAMIENTO, FALK 0758253, L110, TIPO ARAÑA, HULE, LOVEJOY 11724",1 09 09 C4,1,EA,1,EE60,1007,404.74,AVG-COST,404.74,K,REPUESTOS MECANICOS,0,404.74
1000014125,"PLACA MOL., XL-91, FLSMIDTH, D 2.018442","ZDEL PLACA MOLINO, FLSMIDTH XL-91, D 2.018442""",PATIO ALM,0,EA,0,EE60,1000,0,AVG-COST,"11,471.91",,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014126,"PLACA MOL,XL-94 D 2.018472,FLS","PLACA MOLINO,XL-94 D 2.018472,FLSMIDTH",1 52 03 A7,15,EA,15,EE60,1005,0,RECOVERED,896.46,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014177,"PLACA MOL,ZP-1246 D 694790,FLS","PLACA MOLINO,ZP-1246 D 694790,FLSMIDTH",1 17 06 C1,13,EA,13,EE60,1000,"12,396.15",AVG-COST,953.55,,REVESTIMIENTOS (PLACAS Y BLIND,0,"12,396.15"
1000014193,"PLACA MOL,ZZ-249 D 308962,FLS","PLACA MOLINO,ZZ-249 D 308962,FLSMIDTH",1 17 06 C2,27,EA,27,EE60,1005,0,RECOVERED,0,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014266,"PLACA MOL,ZZ-251 D 308963,FLS","PLACA MOLINO,ZZ-251 D 308963,FLSMIDTH",1 17 06 D1,2,EA,2,EE60,1005,0,RECOVERED,0,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014408,"PLACA MOL,2.059542,FLS","PLACA MOLINO,2.059542,FLSMIDTH,CS",1 20 01 D1,1,EA,1,EE60,1000,"37,904.34",AVG-COST,"37,904.34",,REVESTIMIENTOS (PLACAS Y BLIND,0,"37,904.34"
1000014484,"PLACA MOL,D 1000007733,CX,XL-296,FLS","PLACA MOLINO,D 1000007733,CX,XL-296,FLSMIDTH",1 25 02 A1,10,EA,10,EE60,1005,0,RECOVERED,0,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014576,"PLACA MOL,D 1000007734,CX,XL-297,FLS","PLACA MOLINO,D 1000007734,CX,XL-297,FLSMIDTH",1 28 03 B2,10,EA,8,EE60,1000,"58,833.12",AVG-COST,"7,354.14",,REVESTIMIENTOS (PLACAS Y BLIND,0,"58,833.12"
1000014584,"PLACA MOL,D 1000007734,CX,XL-297,FLS","PLACA MOLINO,D 1000007734,CX,XL-297,FLSMIDTH",5 06 02 B2,10,EA,2,EE60,1005,"58,833.12",RECOVERED,0.01,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014644,"PLACA MOL,XL-299 D 2.060801,FLS","PLACA MOLINO,XL-299 D 2.060801,FLSMIDTH",P 02 03 B1,13,EA,13,EE60,1000,"136,163.11",AVG-COST,"10,474.09",,REVESTIMIENTOS (PLACAS Y BLIND,0,"136,163.11"
1000014647,"PLACA MOL., XZ-15/2.051728, FLSMIDTH,XZ-","ZDEL PLACA MOLINO, FLSMIDTH XZ-15/2.051728""",5 14 01 A7,12,EA,12,EE60,1005,0,RECOVERED,0,,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000014655,"RODAMIENTO, 6004 2Z, SKF","RODAMIENTO,6004-2Z SKF, TIPO BOLAS",1 05 01 A1,3,EA,3,EE60,1007,162.03,AVG-COST,54.01,K,REPUESTOS MECANICOS,0,162.03
1000014671,"RODAMIENTO, 6219 2Z, SKF","RODAMIENTO, BOLAS, SKF 6219-2Z",1 09 04 B2,2,EA,2,EE60,1000,"4,559.00",AVG-COST,"2,279.50",,REPUESTOS MECANICOS,0,"4,559.00"
1000014672,"RODAMIENTO, 6220 2ZC3, SKF","RODAMIENTO, BOLAS, TOLERANCIA C3, SKF 6220-2Z",1 05 01 E5,6,EA,6,EE60,1007,"10,186.64",AVG-COST,"1,697.77",K,REPUESTOS MECANICOS,0,"10,186.64"
1000014758,"RODAMIENTO, 6322 C3, SKF, 6322 C3, FAG","RODAMIENTO, BOLAS, TOLERANCIA C3, FAG 6322, SKF 6322",1 09 03 B2,2,EA,2,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000014789,"RODAMIENTO, 6324 C3, SKF","RODAMIENTO,6324 SKF, TOLERANCIA C3, TIPO BOLAS (BALERO)",1 09 03 F2,1,EA,1,EE60,1005,0,RECOVERED,0.01,,REPUESTOS MECANICOS,0,0
1000014792,"RODAMIENTO, 22215 EK, SKF, 22215 E1K, FA","RODAMIENTO, DE RODILLOS, FAG 22215E1K, SKF 22215 EK",1 05 02 E2,4,EA,4,EE60,1007,"6,529.16",AVG-COST,"1,632.29",K,REPUESTOS MECANICOS,3,"6,529.16"
1000014793,"RODAMIENTO, 22228 CCW33C3, SKF, 22228 E","RODAMIENTO, DE RODILLOS, TOLERANCIA C3, FAG 22228E1.C3, SKF 22228 CC/W33",1 09 03 A1,1,EA,1,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000014794,"MANGUITO FIJACION, H 312, SKF, 55 MM","MANGUITO FIJACION RODAMIENTO, 55 MM, H312 SKF",1 09 06 D1,2,EA,2,EE60,1000,608.72,AVG-COST,304.36,,REPUESTOS MECANICOS,0,608.72
1000014802,"MANGUITO FIJACION, HA 320, SKF, 3-7/16""","MANGUITO FIJACION RODAMIENTO, 3-7/16"", HA 320 SKF",1 05 06 C2,0,EA,0,EE60,1007,0,AVG-COST,"1,074.72",K,REPUESTOS MECANICOS,0,0
1000014806,"MANGUITO FIJACION, H 3140, SKF, 180 MM","MANGUITO FIJACION RODAMIENTO, 180 MM, H 3140 SKF",1 09 07 H2,1,EA,1,EE60,1000,"7,490.83",AVG-COST,"7,490.83",,REPUESTOS MECANICOS,0,"7,490.83"
1000014974,"TORNILLO, 1/2"" X 4"", 13 UNC, HEX., GR 5","TORNILLO, 1/2"" OD x 4"" LG, 13 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, CS GRADO 5, CON TUERCA",1 08 07 C1,71,EA,0,EE60,1000,634.03,AVG-COST,8.93,,HERRAMIENTAS Y FERRETERIA,39,0
1000015065,"TORNILLO, 1/2"" X 4"", 13 UNC, HEX., GR 5","TORNILLO, 1/2"" OD x 4"" LG, 13 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, CS GRADO 5, CON TUERCA",2 08 07 C1,71,EA,27,EE60,1007,634.03,AVG-COST,8.93,,HERRAMIENTAS Y FERRETERIA,39,241.11
1000015082,"TORNILLO, 1/2"" X 4"", 13 UNC, HEX., GR 5","TORNILLO, 1/2"" OD x 4"" LG, 13 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, CS GRADO 5, CON TUERCA",2 08 07 C1,71,EA,0,EE60,1007,634.03,AVG-COST,12.8,K,HERRAMIENTAS Y FERRETERIA,39,0
1000015087,"TORNILLO, 1/2"" X 4"", 13 UNC, HEX., GR 5","TORNILLO, 1/2"" OD x 4"" LG, 13 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, CS GRADO 5, CON TUERCA",2 08 07 C1,71,EA,44,EE60,1007,634.03,AVG-COST,8.93,K,HERRAMIENTAS Y FERRETERIA,39,392.92
1000015088,"RUEDA DEN., 50B24, MORSE, B, 5/8"", 24Z","RUEDA DENTADA, MORSE 50B24, TIPO DE MASA B, PASO 5/8"", DIENTES 24 DIENTES, HILERA SENCILLO, MATERIAL ACERO, BARRENO PILOTO, 5.120",1 09 08 D3,1,EA,1,EE60,1000,544.82,AVG-COST,544.82,,REPUESTOS MECANICOS,0,544.82
1000015132,"RUEDA DEN., 60B16, MARTIN, B, 3/4"", 16Z","RUEDA DENTADA, AEMSA 60B16, TIPO DE MASA B, PASO 3/4"", DIENTES 16, HILERA SENCILLO, MATERIAL ACERO, BARRENO PILOTO, 4.220"", MARTI",1 09 08 B5,0,EA,0,EE60,1000,0,AVG-COST,402.01,,REPUESTOS MECANICOS,0,0
1000015139,"MEDIO ESLABON, ANSI 50-1, 5/8"", SENCILLO","MEDIO ESLABON CANDADO, ANSI 50-1, PASO 5/8"", HILERA SENCILLO, CHAVETA",1 06 01 D2,47,EA,47,EE60,1007,945.7,AVG-COST,20.12,K,REPUESTOS MECANICOS,27,945.7
1000015232,"ARRANCADOR DIESEL, 6752, BARDAHL, 310 GR","ARRANCADOR MOTOR DIESEL, BARDAHL 6752, 310 GR",1 01 06 F2,5,EA,0,EE60,1000,369.77,AVG-COST,93,,REPUESTOS EQUIPO MOVIL,3,0
1000015243,"ARRANCADOR DIESEL, 6752, BARDAHL, 310 GR","ARRANCADOR MOTOR DIESEL, BARDAHL 6752, 310 GR",2 48 01 D4,5,EA,5,EE60,1007,369.77,AVG-COST,73.95,K,REPUESTOS EQUIPO MOVIL,3,369.77
1000015379,"TORNILLO, 5/16"" X 1"", 18 UNC, HEX., GR 5","TORNILLO, 5/16"" OD x 1"" LG, 18 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, SIN TUERCA",11801D01,246,EA,242,EE60,1000,511.68,AVG-COST,2.1,,HERRAMIENTAS Y FERRETERIA,78,508.2
1000015426,"TORNILLO, 5/16"" X 1"", 18 UNC, HEX., GR 5","TORNILLO, 5/16"" OD x 1"" LG, 18 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, SIN TUERCA",2 08 05 C1,246,EA,0,EE60,1007,511.68,AVG-COST,2.1,,HERRAMIENTAS Y FERRETERIA,78,0
1000015435,"TORNILLO, 5/16"" X 1"", 18 UNC, HEX., GR 5","TORNILLO, 5/16"" OD x 1"" LG, 18 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, SIN TUERCA",2 08 05 C1,246,EA,0,EE60,1007,511.68,AVG-COST,1.13,K,HERRAMIENTAS Y FERRETERIA,78,0
1000015466,"TORNILLO, 5/16"" X 1"", 18 UNC, HEX., GR 5","TORNILLO, 5/16"" OD x 1"" LG, 18 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, SIN TUERCA",2 08 05 C1,246,EA,4,EE60,1007,511.68,AVG-COST,0.87,K,HERRAMIENTAS Y FERRETERIA,78,3.48
1000015514,"TORNILLO, 3/8"" X 1-1/2"", 16 UNC, HEX., G","TORNILLO, 3/8"" OD x 1-1/2"" LG, 16 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, ACERO ASTM A449, SIN TUERCA",1 08 05 G1,"2,370.00",EA,0,EE60,1000,"5,691.12",AVG-COST,3.96,,HERRAMIENTAS Y FERRETERIA,"1,609.00",0
1000015532,"TORNILLO, 3/8"" X 1-1/2"", 16 UNC, HEX., G","TORNILLO, 3/8"" OD x 1-1/2"" LG, 16 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, ACERO ASTM A449, SIN TUERCA",1 08 05 G1,"2,370.00",EA,0,EE60,1005,"5,691.12",RECOVERED,0,,HERRAMIENTAS Y FERRETERIA,"1,609.00",0
1000015554,"TORNILLO, 3/8"" X 1-1/2"", 16 UNC, HEX., G","TORNILLO, 3/8"" OD x 1-1/2"" LG, 16 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, ACERO ASTM A449, SIN TUERCA",2 08 05 G1,"2,370.00",EA,2,EE60,1007,"5,691.12",AVG-COST,3.96,,HERRAMIENTAS Y FERRETERIA,"1,609.00",7.92
1000015591,"TORNILLO, 3/8"" X 1-1/2"", 16 UNC, HEX., G","TORNILLO, 3/8"" OD x 1-1/2"" LG, 16 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, ACERO ASTM A449, SIN TUERCA",2 08 05 G1,"2,370.00",EA,0,EE60,1007,"5,691.12",AVG-COST,3.02,K,HERRAMIENTAS Y FERRETERIA,"1,609.00",0
1000015607,"TORNILLO, 3/8"" X 1-1/2"", 16 UNC, HEX., G","TORNILLO, 3/8"" OD x 1-1/2"" LG, 16 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, ACERO ASTM A449, SIN TUERCA",2 08 05 G1,"2,370.00",EA,"2,368.00",EE60,1007,"5,691.12",AVG-COST,2.4,K,HERRAMIENTAS Y FERRETERIA,"1,609.00","5,683.20"
1000015641,"TORNILLO, 1/2"" X 1-1/2"", 13UNC, HEX. GR5","TORNILLO, 1/2"" OD x 1-1/2"" LG, 13 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, SIN TUERCA",2 08 06 F1,640,EA,185,EE60,1007,"3,650.32",AVG-COST,3.46,K,HERRAMIENTAS Y FERRETERIA,894,640.1
1000015704,"TORNILLO, 1/2"" X 1-1/2"", 13UNC, HEX. GR5","TORNILLO, 1/2"" OD x 1-1/2"" LG, 13 UNC, CABEZA HEXAGONAL, TIPO MAQUINA, GR 5, SIN TUERCA",2 08 06 F1,640,EA,0,EE60,1007,"3,650.32",AVG-COST,4.49,K,HERRAMIENTAS Y FERRETERIA,894,0
